"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Nogob",0.5628,0.5693,0.4351,0.6712,0.2361,0.166
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Shabelle",0.7326,0.7447,0.5727,0.8509,0.2782,0.3362
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Siti",0.5725,0.5852,0.2886,0.8313,0.5427,0.3941
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Tigray_Central",0.3724,0.3704,0.2586,0.507,0.2484,0.2025
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Tigray_Eastern
",0.2622,0.251,0.1416,0.4214,0.2798,0.3417
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Tigray_North Western",0.1951,0.1911,0.1172,0.2856,0.1683,0.2698
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Tigray_Southern",0.403,0.4002,0.2946,0.5181,0.2235,0.1697
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Tigray_Western",0.1975,0.1806,0.06953,0.3758,0.3062,0.5206
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Addis Ababa",0.6215,0.6215,0.556,0.6829,0.1269,0.1024
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Afar",0.1576,0.1576,0.1109,0.2192,0.1084,0.2079
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Amhara",0.3497,0.3497,0.3015,0.4012,0.09971,0.08692
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Beneshangul Gumu",0.1843,0.1843,0.1373,0.2427,0.1053,0.1735
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Dire Dawa",0.4342,0.4342,0.3728,0.4977,0.1249,0.08792
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Gambela",0.3953,0.3953,0.3376,0.4561,0.1185,0.09154
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Hareri",0.3083,0.3083,0.2388,0.3877,0.1489,0.1476
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Oromia",0.2829,0.2829,0.2271,0.3463,0.1192,0.1285
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"SNNPR",0.29,0.29,0.259,0.323,0.06402,0.06717
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Somali",0.1013,0.1013,0.06303,0.159,0.09594,0.2822
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",1,"Tigray",0.2674,0.2674,0.2255,0.3139,0.08846,0.1007
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Addis Ababa_Region 14",0.6215,0.6225,0.5567,0.6839,0.1272,0.1021
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Afar_Zone 1",0.1617,0.1564,0.08976,0.2486,0.1588,0.3069
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Afar_Zone 2",0.1672,0.1603,0.0934,0.2574,0.164,0.3225
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Afar_Zone 3",0.1754,0.1685,0.09421,0.2791,0.1849,0.3433
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Afar_Zone 4",0.1143,0.1075,0.0494,0.1993,0.1499,0.4475
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Afar_Zone 5",0.1612,0.1558,0.08254,0.2583,0.1758,0.3525
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_Awi/Agew",0.3194,0.3133,0.2006,0.468,0.2674,0.2609
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_East Gojam",0.358,0.3567,0.2157,0.5162,0.3006,0.2589
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_North Gonder",0.3852,0.3816,0.2716,0.507,0.2354,0.1834
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_North Shewa(R3)",0.2655,0.2616,0.153,0.4001,0.2472,0.2913
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_North Wollo",0.3374,0.3333,0.25,0.4336,0.1836,0.1647
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_Oromia",0.323,0.3217,0.2735,0.3737,0.1002,0.09587
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_South Gonder",0.3021,0.3,0.2029,0.4213,0.2184,0.2223
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_South Wollo",0.398,0.3926,0.2564,0.5521,0.2957,0.2313
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_Special Woreda",0.3463,0.3315,0.1312,0.614,0.4828,0.443
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_Wag Himra",0.1738,0.1737,0.1467,0.2008,0.05411,0.09873
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Amhara_West Gojam",0.3747,0.3745,0.2943,0.4577,0.1635,0.1342
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Beneshangul Gumu_Asosa",0.2607,0.2601,0.1938,0.3291,0.1353,0.1642
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Beneshangul Gumu_Kemashi",0.1443,0.1399,0.0919,0.2117,0.1198,0.264
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Beneshangul Gumu_Metekel",0.1216,0.1175,0.07251,0.1872,0.1147,0.3026
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Dire Dawa_Dire Dawa",0.4318,0.43,0.3709,0.4961,0.1251,0.09025
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Gambela_Agnuak",0.4356,0.4347,0.3622,0.5151,0.1528,0.1053
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Gambela_Majang",0.4366,0.4358,0.331,0.5466,0.2156,0.1486
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Gambela_Nuer",0.2681,0.2654,0.1949,0.352,0.1571,0.1757
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Hareri_Hareri",0.3086,0.3055,0.2399,0.3872,0.1472,0.1448
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Arsi",0.3824,0.3772,0.2626,0.5137,0.2511,0.2066
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Bale",0.1778,0.1715,0.1043,0.2722,0.1679,0.2998
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Borena",0.1796,0.1696,0.07541,0.3178,0.2424,0.4333
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_East Harerge",0.2073,0.1959,0.1069,0.345,0.2381,0.3722
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_East Shewa",0.3323,0.333,0.2063,0.4714,0.265,0.2425
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_East Wellega",0.3703,0.3681,0.2483,0.5096,0.2613,0.2211
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Guji",0.1687,0.1639,0.08524,0.2753,0.1901,0.3686
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Horo Guduru",0.3463,0.3407,0.2041,0.4972,0.293,0.2614
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Ilubabor",0.3385,0.3335,0.2005,0.486,0.2855,0.2703
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Jimma",0.3572,0.3519,0.2453,0.4808,0.2355,0.2076
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_Kelem Wellega",0.2649,0.2536,0.1066,0.4637,0.357,0.428
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_North Shewa(R4)",0.4893,0.486,0.3144,0.6629,0.3486,0.2141
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_South West Shewa",0.3993,0.3899,0.2307,0.5852,0.3545,0.2766
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_West Arsi",0.1887,0.1801,0.08769,0.3146,0.227,0.3813
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_West Harerge",0.1935,0.1833,0.08998,0.3218,0.2318,0.3966
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_West Shewa",0.5956,0.5993,0.5074,0.6766,0.1692,0.1298
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Oromia_West Wellega",0.4397,0.4422,0.278,0.62,0.342,0.2387
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Alaba",0.3292,0.3221,0.1913,0.4928,0.3015,0.282
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Basketo",0.2233,0.2183,0.1359,0.3238,0.1879,0.2557
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Bench Maji",0.2034,0.2001,0.1395,0.2873,0.1478,0.2152
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Dawro",0.209,0.2033,0.1201,0.3091,0.189,0.2931
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Gamo Gofa",0.1964,0.19,0.1181,0.2897,0.1716,0.2779
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Gedio",0.274,0.2679,0.167,0.4086,0.2415,0.2755
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Gurage",0.4795,0.4812,0.3833,0.5799,0.1966,0.1244
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Hadiya",0.2486,0.2476,0.1742,0.3303,0.1561,0.1996
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Keffa",0.2479,0.2436,0.1825,0.321,0.1384,0.1744
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Konta",0.3285,0.3192,0.1698,0.5234,0.3536,0.3407
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_KT",0.3826,0.3756,0.2598,0.5223,0.2625,0.2104
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Segen Peoples'",0.2031,0.1981,0.1133,0.3044,0.191,0.3007
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Selti",0.5477,0.5473,0.4462,0.6472,0.201,0.134
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Sheka",0.2523,0.245,0.1278,0.3947,0.2668,0.3263
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Sidama",0.3749,0.374,0.3168,0.4392,0.1224,0.09682
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_South Omo",0.3381,0.3351,0.2436,0.4455,0.202,0.1801
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Wolayita",0.259,0.2566,0.1885,0.336,0.1475,0.1772
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"SNNPR_Yem",0.4145,0.4111,0.2238,0.6062,0.3825,0.2784
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Afder",0.07116,0.06539,0.03213,0.1311,0.09896,0.4783
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Doolo",0.06596,0.05941,0.02753,0.125,0.09747,0.5188
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Fafan",0.1815,0.1782,0.1137,0.2586,0.1449,0.2564
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Jarar",0.08401,0.07672,0.03579,0.1555,0.1197,0.504
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Korahe",0.06851,0.06108,0.02611,0.1366,0.1105,0.5851
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Liben",0.07559,0.06658,0.02983,0.155,0.1252,0.5817
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Nogob",0.0827,0.07321,0.03067,0.1623,0.1316,0.593
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Shabelle",0.0556,0.0526,0.03225,0.08968,0.05743,0.3306
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Somali_Siti",0.1072,0.09747,0.04249,0.2114,0.1689,0.5385
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Tigray_Central",0.2143,0.2096,0.1537,0.2889,0.1352,0.1957
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Tigray_Eastern
",0.2156,0.2132,0.1556,0.2805,0.1249,0.1887
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Tigray_North Western",0.4266,0.4242,0.3665,0.4963,0.1298,0.09794
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Tigray_Southern",0.2262,0.224,0.1507,0.3168,0.1662,0.2215
"ETH","Ethiopia",2024,"ET2024DHS","RH_PCCT_C_DY2",2,"Tigray_Western",0.3656,0.3604,0.2477,0.491,0.2433,0.2063
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Addis Ababa",0.9003,0.9003,0.8297,0.9436,0.114,0.3379
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Afar",0.3781,0.3781,0.2915,0.4732,0.1817,0.1476
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Amhara",0.6558,0.6558,0.5782,0.7259,0.1477,0.1313
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Beneshangul Gumu",0.3612,0.3612,0.2566,0.481,0.2244,0.1918
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Dire Dawa",0.6179,0.6179,0.5293,0.6993,0.17,0.1365
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Gambela",0.4419,0.4419,0.3594,0.5277,0.1683,0.1169
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Hareri",0.5663,0.5663,0.4634,0.6637,0.2003,0.1422
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Oromia",0.3785,0.3785,0.3084,0.4541,0.1458,0.1178
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"SNNPR",0.5162,0.5162,0.4721,0.56,0.0879,0.05537
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Somali",0.1739,0.1739,0.1048,0.2745,0.1698,0.2947
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",1,"Tigray",0.6803,0.6803,0.6307,0.7262,0.09559,0.09112
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Addis Ababa_Region 14",0.8946,0.899,0.834,0.9437,0.1097,0.3369
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Afar_Zone 1",0.3081,0.3045,0.2088,0.4253,0.2165,0.2163
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Afar_Zone 2",0.5689,0.5677,0.4215,0.7156,0.2941,0.2091
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Afar_Zone 3",0.278,0.273,0.1839,0.3858,0.2019,0.2325
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Afar_Zone 4",0.2767,0.2682,0.1438,0.439,0.2952,0.3286
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Afar_Zone 5",0.2749,0.2698,0.1684,0.4012,0.2328,0.2597
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_Awi/Agew",0.6185,0.6262,0.3864,0.8232,0.4368,0.3478
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_East Gojam",0.6076,0.6095,0.4725,0.7323,0.2597,0.205
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_North Gonder",0.6223,0.6278,0.4415,0.7781,0.3366,0.269
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_North Shewa(R3)",0.5674,0.5716,0.3805,0.7408,0.3602,0.2568
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_North Wollo",0.7042,0.7133,0.546,0.8431,0.2971,0.3197
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_Oromia",0.6668,0.6731,0.5007,0.8062,0.3055,0.2886
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_South Gonder",0.5108,0.5092,0.3722,0.6501,0.2779,0.1725
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_South Wollo",0.7768,0.7827,0.6318,0.8951,0.2633,0.3725
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_Special Woreda",0.6309,0.6473,0.293,0.8775,0.5845,0.4981
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_Wag Himra",0.3179,0.3179,0.2724,0.3624,0.08999,0.08538
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Amhara_West Gojam",0.5657,0.5684,0.436,0.692,0.256,0.1792
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Beneshangul Gumu_Asosa",0.4907,0.4942,0.3336,0.6422,0.3086,0.1921
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Beneshangul Gumu_Kemashi",0.3689,0.3633,0.2442,0.4999,0.2556,0.2174
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Beneshangul Gumu_Metekel",0.26,0.2544,0.1463,0.392,0.2457,0.2998
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Dire Dawa_Dire Dawa",0.6139,0.6149,0.5295,0.6947,0.1652,0.133
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Gambela_Agnuak",0.4867,0.4848,0.373,0.6019,0.2288,0.1407
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Gambela_Majang",0.4674,0.4673,0.3252,0.6057,0.2806,0.1799
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Gambela_Nuer",0.3008,0.2954,0.1766,0.4429,0.2663,0.2727
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Hareri_Hareri",0.5675,0.5662,0.4682,0.6675,0.1993,0.1371
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Arsi",0.4595,0.461,0.3383,0.5782,0.2399,0.1611
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Bale",0.2367,0.2245,0.09829,0.4157,0.3174,0.4397
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Borena",0.2634,0.2487,0.1169,0.4525,0.3356,0.4221
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_East Harerge",0.1963,0.1843,0.08882,0.3435,0.2547,0.4289
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_East Shewa",0.6172,0.6215,0.441,0.7835,0.3425,0.2705
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_East Wellega",0.504,0.5012,0.3197,0.6902,0.3706,0.2223
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Guji",0.2063,0.1939,0.0725,0.3881,0.3156,0.4984
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Horo Guduru",0.648,0.6534,0.5224,0.7574,0.235,0.209
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Ilubabor",0.4226,0.4231,0.2771,0.5816,0.3045,0.2225
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Jimma",0.3298,0.3223,0.2007,0.4729,0.2722,0.2586
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_Kelem Wellega",0.4111,0.401,0.1883,0.6554,0.4672,0.3521
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_North Shewa(R4)",0.6289,0.6311,0.5032,0.7468,0.2436,0.2029
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_South West Shewa",0.5216,0.5242,0.3219,0.7063,0.3844,0.2418
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_West Arsi",0.1863,0.1835,0.1314,0.2517,0.1203,0.1978
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_West Harerge",0.3949,0.389,0.2232,0.5886,0.3655,0.2869
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_West Shewa",0.6738,0.6766,0.5788,0.7612,0.1824,0.1717
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Oromia_West Wellega",0.6898,0.7001,0.4731,0.8652,0.3921,0.392
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Alaba",0.6035,0.6089,0.4954,0.6988,0.2035,0.1589
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Basketo",0.5309,0.5326,0.304,0.7513,0.4474,0.2926
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Bench Maji",0.5454,0.5488,0.4215,0.6671,0.2456,0.1681
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Dawro",0.5816,0.5834,0.4211,0.7348,0.3137,0.2279
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Gamo Gofa",0.439,0.4365,0.3167,0.5724,0.2557,0.1833
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Gedio",0.4423,0.4381,0.2919,0.6122,0.3203,0.2228
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Gurage",0.5104,0.5105,0.3927,0.6241,0.2315,0.1402
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Hadiya",0.4085,0.408,0.3062,0.5162,0.2101,0.1578
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Keffa",0.581,0.5871,0.4355,0.7091,0.2736,0.2035
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Konta",0.6836,0.6932,0.5052,0.838,0.3328,0.3359
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_KT",0.5824,0.5865,0.425,0.7279,0.3029,0.2292
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Segen Peoples'",0.5173,0.5174,0.3516,0.6785,0.3268,0.2004
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Selti",0.6618,0.6681,0.5205,0.7848,0.2643,0.2446
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Sheka",0.7948,0.8058,0.6385,0.9138,0.2752,0.4329
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Sidama",0.5237,0.5235,0.4423,0.6117,0.1694,0.1045
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_South Omo",0.5379,0.5389,0.3873,0.6878,0.3006,0.1981
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Wolayita",0.6666,0.6702,0.5033,0.8104,0.3071,0.2791
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"SNNPR_Yem",0.403,0.4028,0.3512,0.4525,0.1012,0.07784
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Afder",0.1184,0.1119,0.05847,0.1981,0.1397,0.3915
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Doolo",0.1717,0.1649,0.09697,0.2607,0.1637,0.3136
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Fafan",0.238,0.2252,0.1062,0.424,0.3179,0.432
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Jarar",0.1478,0.138,0.05955,0.2687,0.2091,0.4818
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Korahe",0.2405,0.2278,0.1183,0.4089,0.2906,0.3899
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Liben",0.1778,0.1635,0.0744,0.3274,0.253,0.5015
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Nogob",0.1577,0.1499,0.07688,0.2653,0.1884,0.3966
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Shabelle",0.1525,0.1475,0.08775,0.2396,0.1519,0.3136
"ETH","Ethiopia",2024,"ET2024DHS","CH_VACC_C_MSL",2,"Somali_Siti",0.2638,0.2485,0.1066,0.4712,0.3645,0.4418
